content_type,language,genre,duration,release_date,rating,episode_count,season_count,content_id
sports,hindi,basketball,4140000,07-01-2019,0,5,1,cont_514_6_5
series,english,action,4080000,14-11-2006,10,24,4,cont_3858_8_12
series,hindi,drama,3000000,05-01-2006,10,44,2,cont_2196_1_24
series,malayalam,action,3600000,09-05-1993,4,5,2,cont_4710_12_5
series,english,comedy,4140000,01-08-1999,4,19,3,cont_4710_20_20
series,hindi,action,2880000,05-03-2012,7,2,4,cont_2311_1_14
series,kannada,drama,2940000,19-07-2009,9,33,2,cont_208_9_5
sports,english,cricket,4260000,05-04-2016,0,11,1,cont_2102_1_19
series,hindi,drama,4500000,26-06-2013,10,23,2,cont_1602_3_14
series,gujarati,sci-fi,3360000,18-12-2014,4,5,4,cont_3655_8_16
series,hindi,drama,4440000,06-04-2017,10,26,4,cont_310_13_19
series,telugu,drama,4320000,31-10-2012,6,39,7,cont_2738_1_37
series,marathi,drama,5100000,29-03-2000,9,1,1,cont_1158_36_5
series,hindi,action,3060000,04-06-2011,6,23,8,cont_2765_5_4
series,marathi,drama,3300000,13-10-1997,6,32,3,cont_848_3_43
series,hindi,comedy,3180000,01-09-2004,1,14,7,cont_2738_2_39
series,tamil,drama,3780000,03-12-2004,2,16,6,cont_4812_9_14
series,hindi,drama,3540000,16-08-2011,1,16,15,cont_3286_4_59
series,telugu,drama,3360000,05-01-2005,5,6,5,cont_673_7_12
series,gujarati,comedy,5340000,26-01-2018,3,23,6,cont_9_1_8
series,english,action,3900000,27-01-2006,10,12,14,cont_673_8_27
series,english,drama,3420000,27-08-2016,1,10,5,cont_4444_2_8
series,malayalam,drama,2880000,28-01-2014,5,2,36,cont_1454_4_17
series,english,horror,3000000,12-10-2018,5,13,21,cont_658_1_27
series,english,drama,3000000,01-08-2012,10,3,14,cont_3874_15_12
series,hindi,drama,3180000,01-10-2010,3,14,10,cont_1665_1_5
series,oriya,sci-fi,2820000,24-01-1998,2,3,9,cont_514_4_8
series,bengali,horror,2580000,29-10-2011,9,3,11,cont_4944_3_9
series,kannada,drama,3120000,19-05-2007,9,11,1,cont_1334_3_1
series,telugu,drama,3240000,01-01-1999,10,2,5,cont_4445_10_9
series,malayalam,comedy,3180000,14-03-2010,4,16,3,cont_3792_6_17
series,hindi,drama,3060000,11-07-1999,6,51,1,cont_3923_2_5
series,hindi,drama,3120000,28-09-2009,7,7,2,cont_2778_4_10
series,hindi,drama,3780000,02-12-2001,1,34,2,cont_4148_18_27
series,hindi,comedy,2700000,20-05-2020,1,36,8,cont_1870_3_14
series,hindi,drama,3720000,13-09-2012,4,29,5,cont_355_8_15
series,telugu,drama,4080000,19-05-2013,2,1,16,cont_1032_13_28
series,hindi,comedy,3480000,09-12-1999,9,23,4,cont_4374_2_10
series,hindi,drama,3180000,10-11-2017,6,33,23,cont_4427_5_17
series,english,horror,2700000,27-01-2008,2,17,3,cont_1955_2_28
series,english,comedy,4140000,11-04-2002,5,17,3,cont_2208_5_2
series,hindi,drama,3540000,07-11-2016,3,18,7,cont_944_25_14
series,hindi,comedy,3060000,09-05-2001,8,5,9,cont_2518_1_4
series,english,drama,3180000,06-06-2018,6,9,5,cont_1077_1_12
series,english,comedy,3240000,21-01-2018,3,6,10,cont_459_28_1
series,hindi,action,2880000,24-12-2013,5,15,11,cont_2738_1_20
series,hindi,drama,3360000,18-01-2003,9,13,2,cont_4543_7_1
movies,english,fantasy,5160000,25-04-2011,8,0,0,cont_4900_7_26
series,hindi,drama,3480000,05-12-2015,8,13,12,cont_815_14_14
series,hindi,drama,2880000,26-07-2020,2,50,9,cont_1873_5_3
series,hindi,drama,3360000,18-02-1998,3,43,3,cont_3580_1_14
series,hindi,comedy,2700000,14-02-1998,4,13,4,cont_4003_35_2
series,hindi,drama,5460000,16-09-2019,10,1,4,cont_4281_2_4
sports,hindi,tennis,4320000,05-03-2014,0,12,1,cont_4104_17_37
series,hindi,drama,3060000,21-06-2015,6,13,3,cont_514_2_9
series,hindi,action,3840000,26-01-2001,10,54,5,cont_310_20_22
series,telugu,comedy,3480000,17-09-2004,1,18,1,cont_2142_1_3
series,hindi,documentary,3360000,14-06-2007,2,2,2,cont_149_6_14
sports,english,football,4560000,29-12-1992,0,6,1,cont_2459_7_41
sports,english,badminton,5100000,04-11-1991,0,4,1,cont_3114_6_36
series,telugu,action,3180000,10-01-2015,6,22,3,cont_1616_6_30
series,telugu,comedy,3060000,06-06-2000,10,13,4,cont_4968_3_14
series,hindi,drama,3180000,19-02-2000,5,28,7,cont_4812_1_4
series,telugu,documentary,2400000,19-11-2006,7,23,13,cont_1466_7_28
series,gujarati,comedy,5100000,21-10-2012,2,16,2,cont_1682_5_8
series,hindi,comedy,2880000,14-10-2012,6,16,3,cont_2296_2_31
series,malayalam,drama,2880000,15-01-2005,5,3,13,cont_4879_3_7
series,hindi,drama,4320000,27-04-2013,1,45,8,cont_4838_5_2
series,english,drama,2580000,27-12-2012,4,6,11,cont_1972_8_23
series,telugu,drama,2520000,21-04-2014,7,34,13,cont_1700_3_11
series,hindi,comedy,3240000,02-05-2019,10,15,34,cont_67_2_28
series,marathi,action,3660000,02-02-2013,5,13,12,cont_4906_5_21
series,english,drama,3540000,02-03-2002,5,23,4,cont_1369_1_9
series,telugu,action,3000000,17-03-2016,6,24,4,cont_287_9_14
series,hindi,drama,3180000,04-11-1999,3,16,4,cont_3190_18_4
series,hindi,documentary,5100000,03-10-1993,6,40,2,cont_2700_4_10
series,hindi,action,3180000,10-11-2006,4,43,3,cont_4445_5_13
series,kannada,drama,2760000,22-08-2015,10,19,11,cont_3943_2_30
series,english,comedy,3900000,22-10-2010,1,4,10,cont_2043_5_29
series,malayalam,comedy,3240000,14-07-2007,1,17,2,cont_4098_5_8
series,hindi,drama,3120000,10-09-2003,10,35,5,cont_402_9_26
series,tamil,documentary,3300000,25-08-2013,4,23,13,cont_4308_4_5
series,marathi,drama,2580000,22-10-2019,2,33,14,cont_356_26_4
series,hindi,action,2940000,18-12-2002,3,52,7,cont_3708_11_23
series,telugu,action,3780000,18-05-1994,6,13,2,cont_1158_41_1
series,malayalam,horror,2700000,10-04-2019,10,3,9,cont_761_1_6
series,hindi,drama,2640000,11-10-2018,5,35,2,cont_2853_3_12
series,kannada,comedy,3720000,06-12-2020,10,7,19,cont_2796_12_9
sports,hindi,cricket,4620000,30-04-2017,0,20,1,cont_408_1_10
series,english,drama,5640000,18-02-1998,2,7,9,cont_3520_7_15
series,tamil,action,2880000,19-02-2003,3,1,5,cont_2620_1_6
series,telugu,drama,3000000,27-09-2002,7,18,7,cont_808_5_18
series,telugu,drama,3000000,30-03-2020,8,14,2,cont_3036_2_27
series,hindi,drama,5340000,12-12-2016,5,36,1,cont_3655_3_17
series,english,sci-fi,2940000,16-03-1999,9,10,19,cont_2618_2_23
series,hindi,action,4020000,11-11-2012,8,9,5,cont_2436_11_35
series,hindi,drama,2940000,28-10-2020,10,46,3,cont_3526_1_5
series,hindi,drama,3420000,29-03-2001,8,10,7,cont_3162_3_2
series,hindi,drama,4680000,13-03-2016,7,1,11,cont_837_6_28
series,hindi,action,3360000,16-10-2017,9,11,2,cont_742_4_17
series,kannada,comedy,4500000,05-02-2006,4,7,9,cont_2630_8_46
series,hindi,drama,3180000,16-11-2017,8,10,7,cont_2392_15_9
series,english,comedy,4500000,14-12-2018,5,9,13,cont_3979_6_15
series,english,sci-fi,3180000,04-04-2003,9,9,3,cont_3470_3_42
series,hindi,action,3900000,03-07-1996,10,35,3,cont_3874_15_25
series,hindi,sci-fi,4680000,22-08-2007,6,14,1,cont_3512_6_2
series,hindi,drama,3060000,03-01-2012,4,11,1,cont_3755_1_3
series,marathi,action,3660000,31-10-2003,9,16,2,cont_4246_4_19
series,telugu,drama,3060000,10-01-2013,3,6,10,cont_2853_2_31
series,tamil,sci-fi,3600000,10-03-1998,5,30,6,cont_3970_9_4
series,hindi,drama,4740000,06-04-1999,1,7,8,cont_206_9_12
series,tamil,drama,3540000,21-06-1999,5,47,4,cont_3782_1_2
series,english,action,3240000,16-10-2008,2,1,10,cont_3708_4_44
series,hindi,comedy,2880000,14-07-2000,2,15,3,cont_4739_1_13
series,telugu,drama,3300000,24-06-2002,1,5,1,cont_1935_5_12
teasers,hindi,adventure,60000,01-03-2009,0,0,0,cont_663_6_3
series,tamil,action,2580000,10-06-2014,2,7,10,cont_4007_4_12
series,telugu,comedy,3060000,16-02-2017,9,15,14,cont_426_8_30
series,hindi,drama,3300000,01-12-1991,3,18,1,cont_1287_12_9
series,malayalam,comedy,3120000,29-08-2010,4,14,4,cont_1212_10_3
series,malayalam,drama,3780000,16-12-2005,1,1,29,cont_2395_20_3
series,hindi,horror,4080000,24-01-2010,6,4,17,cont_4193
series,english,comedy,3540000,16-08-2017,3,26,22,cont_3655_10_31
series,telugu,drama,4860000,15-06-2011,8,10,7,cont_51_2_51
series,hindi,drama,4200000,02-06-2017,4,25,2,cont_4773_1_24
series,english,comedy,3660000,21-04-2015,7,9,8,cont_310_26_5
series,hindi,drama,4740000,04-02-2018,6,1,7,cont_1158_35_5
series,bengali,comedy,2820000,22-10-1999,6,14,3,cont_1158_10_4
series,english,drama,4680000,26-09-2000,3,1,15,cont_4056_6_34
series,tamil,drama,3180000,20-12-2010,1,1,11,cont_3072_7_11
series,english,drama,3180000,16-07-2010,2,4,1,cont_4833_21_14
series,tamil,drama,5160000,02-02-1998,1,23,4,cont_4445_16_20
series,hindi,drama,2820000,08-08-1999,9,7,16,cont_1355_3_25
series,telugu,drama,3300000,20-07-2014,10,18,1,cont_4358_6_15
series,punjabi,comedy,3780000,19-10-2012,2,38,8,cont_2179_10_6
series,tamil,drama,5340000,11-10-2015,8,1,7,cont_2738_1_22
series,hindi,horror,4680000,10-07-1999,9,11,7,cont_354_1_26
series,english,drama,3360000,09-08-2016,7,20,3,cont_1836_1_6
series,english,horror,3720000,18-08-2017,4,18,8,cont_2218_1_1
series,english,comedy,3420000,20-06-2007,8,40,1,cont_1856_1_16
series,hindi,comedy,3780000,05-01-2008,4,39,1,cont_673_8_2
series,hindi,drama,4020000,23-10-2015,4,24,1,cont_988_12_1
sports,english,cricket,9480000,10-06-2001,0,13,1,cont_3497_13_16
series,hindi,sci-fi,2520000,13-12-1996,9,2,3,cont_1310_16_15
series,telugu,drama,5160000,01-12-1991,2,1,2,cont_956_6_1
series,hindi,drama,2580000,08-04-2019,1,13,9,cont_3160_1_40
series,hindi,documentary,2940000,19-07-1997,7,6,5,cont_3432_2_12
series,english,sci-fi,3480000,24-03-2005,9,22,4,cont_2809_5_17
series,gujarati,drama,2820000,15-12-2014,9,23,11,cont_3791_10_4
series,hindi,drama,2880000,19-10-2009,4,18,21,cont_4687_7_33
series,hindi,drama,2760000,08-09-2008,10,31,7,cont_2161_8_5
series,hindi,horror,3600000,25-11-2020,8,8,13,cont_3497_20_4
series,hindi,comedy,2880000,18-12-2014,1,3,5,cont_2069_1_19
series,english,action,3900000,27-04-2014,10,8,29,cont_1618_5_23
series,english,drama,3720000,30-06-2011,10,37,7,cont_3939_21_7
sports,hindi,cricket,4260000,12-07-1993,0,1,1,cont_475_21_30
series,hindi,drama,2880000,07-01-2006,5,18,9,cont_4445_3_26
series,hindi,documentary,2580000,14-01-2008,7,10,1,cont_1485_3_46
series,hindi,action,2700000,14-09-2007,2,24,3,cont_4606_3_3
series,telugu,drama,3240000,30-03-2003,8,12,4,cont_374_14_1
series,hindi,comedy,3300000,27-01-2014,4,13,5,cont_148_2_12
series,hindi,drama,4080000,10-06-2018,2,6,3,cont_922_1_26
series,marathi,comedy,3360000,14-06-2004,1,15,4,cont_2019_6_6
series,hindi,comedy,3060000,13-05-2009,6,24,8,cont_1106_3_19
sports,hindi,cricket,6780000,16-08-2013,0,10,1,cont_4424_3_38
series,tamil,drama,4260000,07-10-2012,1,34,4,cont_2453_13_17
series,hindi,horror,4560000,13-08-1997,9,33,5,cont_13_2_20
series,hindi,action,5340000,23-12-2009,2,23,4,cont_2545_3_10
series,telugu,drama,3180000,30-09-1998,1,35,4,cont_2293_3_14
series,hindi,comedy,3900000,08-03-2014,4,13,12,cont_4660_4_5
series,hindi,drama,3000000,11-07-2017,1,8,7,cont_2798_6_35
series,telugu,sci-fi,4800000,11-12-1999,4,4,3,cont_4445_16_19
series,hindi,sci-fi,5040000,24-07-1999,4,16,1,cont_2738_1_8
series,hindi,drama,3420000,11-05-1998,9,11,7,cont_1327_12_27
series,hindi,drama,4920000,09-09-2020,2,31,6,cont_2624_7_4
sports,english,cricket,5640000,17-03-2008,0,5,1,cont_2362_1_3
series,gujarati,documentary,3240000,26-08-1998,8,26,8,cont_2227_11_2
series,hindi,action,3000000,13-11-2012,9,3,7,cont_1892_7_31
series,hindi,drama,3540000,30-04-2005,6,7,24,cont_135_5_15
series,punjabi,comedy,3120000,03-03-2007,8,1,29,cont_4341_8_3
series,marathi,action,3600000,06-09-1997,5,57,3,cont_4056_7_37
series,marathi,horror,3300000,08-08-2002,8,34,4,cont_3114_3_32
sports,english,football,3000000,13-08-2012,0,1,1,cont_1395_1_26
series,hindi,drama,2640000,16-02-2016,1,18,8,cont_3990_7_25
series,telugu,horror,3240000,27-11-1992,1,22,2,cont_3114_2_32
series,hindi,comedy,3060000,16-04-2019,5,8,4,cont_3191_12_9
sports,hindi,cricket,4320000,22-12-1990,0,1,1,cont_1615_1_5
sports,hindi,cricket,4320000,31-12-2010,0,3,1,cont_2837_2_29
series,telugu,drama,3540000,27-03-2012,1,2,6,cont_2809_5_15
series,kannada,comedy,3420000,06-06-2003,5,5,2,cont_2604_2_16
series,hindi,drama,3360000,16-11-1997,6,7,1,cont_2083_30_3
series,hindi,drama,2880000,18-12-2010,6,8,14,cont_4100_1_1
sports,hindi,cricket,3540000,28-11-2012,0,6,1,cont_944_29_12
series,english,comedy,2940000,22-10-2012,7,48,3,cont_1701_4_6
series,english,horror,3480000,05-08-2008,5,9,3,cont_719_9_2
series,english,comedy,2940000,27-12-2012,8,14,4,cont_286_8_35
series,hindi,drama,2460000,04-01-2003,1,5,2,cont_1259_12_29
sports,english,cricket,5280000,20-06-2012,0,5,1,cont_4833_1_9
series,hindi,comedy,3660000,10-07-2004,4,29,2,cont_2936_1_1
series,tamil,documentary,3120000,05-08-2012,1,1,6,cont_1492_2_35
series,hindi,horror,2640000,25-04-2018,9,38,1,cont_4763_11_19
series,kannada,documentary,2880000,16-09-1995,7,10,1,cont_4445_13_44
series,hindi,comedy,5100000,05-08-2013,6,2,2,cont_56_10_9
series,english,drama,3480000,21-12-2004,3,5,12,cont_3792_15_41
series,hindi,comedy,3540000,06-11-2015,5,30,2,cont_4687_2_21
series,english,horror,2700000,27-04-2009,2,9,5,cont_1927_8_27
series,hindi,comedy,3600000,25-10-2012,5,43,7,cont_3565_9_28
series,hindi,drama,4800000,30-09-1995,1,5,5,cont_2629_1_1
series,hindi,action,3660000,07-12-2001,6,19,3,cont_4577_10_7
series,hindi,sci-fi,3300000,28-10-2018,2,8,5,cont_3386_3_15
series,hindi,action,3060000,27-07-2010,6,39,7,cont_398_1_4
series,kannada,action,4980000,22-12-2003,4,43,7,cont_3071_5_6
series,english,drama,3480000,11-06-2015,2,25,17,cont_3331_1_3
series,hindi,drama,2400000,19-02-2014,9,16,5,cont_3257_7_52
series,malayalam,drama,3240000,20-07-1994,6,8,4,cont_443_2_16
series,telugu,drama,3420000,09-01-2018,5,33,14,cont_4148_4_19
series,gujarati,comedy,2760000,24-09-2006,3,24,10,cont_2187_2_20
series,hindi,drama,5520000,26-02-2018,9,9,24,cont_2436_6_40
series,hindi,drama,3060000,11-11-1993,5,10,6,cont_4967_1_21
series,hindi,documentary,4380000,01-09-2020,5,1,8,cont_1908_6_22
series,telugu,horror,3060000,31-10-2007,7,26,3,cont_4218_7_21
series,hindi,comedy,3180000,04-04-2012,5,26,7,cont_593_11_27
series,hindi,comedy,3300000,06-06-2018,8,7,1,cont_3618_2_2
series,tamil,drama,3420000,01-05-2006,8,29,13,cont_1286_5_38
series,hindi,comedy,3240000,11-05-2011,5,18,1,cont_84_3_32
series,english,comedy,2880000,29-01-2010,9,14,4,cont_3294_5_3
series,tamil,drama,3240000,09-07-2000,7,4,9,cont_3905_11_6
series,hindi,drama,5100000,14-12-2011,7,36,10,cont_2917_1_4
series,hindi,comedy,2700000,14-04-2012,3,3,20,cont_2306_8_2
series,hindi,drama,3180000,02-09-2006,7,42,8,cont_2738_2_40
series,hindi,drama,4260000,10-06-2005,9,18,15,cont_475_20_23
series,english,comedy,2880000,28-06-2020,6,11,2,cont_839_9_19
series,hindi,comedy,3480000,26-12-1995,5,8,7,cont_266_7_6
sports,hindi,cricket,9120000,10-05-2016,0,1,1,cont_2497_1_11
sports,hindi,cricket,4380000,22-09-1999,0,8,1,cont_1450_4_26
series,telugu,drama,4800000,06-03-2005,9,5,4,cont_4597_5_20
series,hindi,comedy,3240000,08-09-2009,1,16,8,cont_1032_5_1
series,oriya,drama,3660000,04-03-2004,6,20,5,cont_1065_2_28
series,marathi,comedy,3480000,03-12-2009,1,3,13,cont_2179_32_1
series,hindi,drama,3420000,02-04-1999,6,2,14,cont_3603_1_42
series,tamil,drama,3540000,07-06-1997,5,42,3,cont_1780_5_23
series,tamil,drama,3120000,27-06-2005,4,35,7,cont_1546_1_16
series,hindi,drama,3000000,19-11-2011,6,15,15,cont_2394_4_11
series,tamil,documentary,3060000,07-02-2001,6,21,5,cont_2964_3_3
sports,english,football,5100000,25-06-2002,0,2,1,cont_3565_3_4
series,hindi,drama,2520000,22-05-2001,1,12,15,cont_808_13_31
series,malayalam,comedy,3300000,17-04-2006,6,22,9,cont_4051_4_29
series,hindi,action,2520000,22-09-2001,5,25,11,cont_2079_3_11
series,hindi,drama,5160000,27-09-2011,5,15,4,cont_4688_10_15
series,hindi,drama,2940000,25-07-2011,2,14,3,cont_1062_3_3
series,telugu,drama,3900000,30-06-2019,4,2,8,cont_3081_10_11
series,oriya,drama,2760000,09-08-2017,8,48,5,cont_4180_2_8
series,hindi,horror,3660000,18-10-1999,3,13,3,cont_1478_1_8
series,hindi,action,3420000,29-08-2012,2,4,2,cont_4796_1_6
series,hindi,comedy,5280000,05-04-2007,1,15,8,cont_3497_1_9
series,telugu,comedy,2940000,14-01-2009,4,5,9,cont_1096_1_8
series,english,sci-fi,3300000,20-12-2004,7,4,3,cont_641_1_4
series,malayalam,horror,3360000,19-10-2008,1,8,15,cont_1062_6_6
series,hindi,action,3540000,17-11-2009,9,11,4,cont_1704_3_6
series,hindi,drama,3000000,31-03-2007,6,1,6,cont_3512_1_15
series,hindi,drama,3300000,17-04-2007,3,38,9,cont_4688_1_8
series,hindi,comedy,2580000,28-01-2018,9,34,2,cont_4445_7_30
series,hindi,drama,5460000,12-04-2012,7,46,10,cont_386_6_4
series,telugu,drama,4860000,26-08-2016,1,7,10,cont_4435_9_29
series,english,comedy,4440000,31-01-2004,4,16,8,cont_4752_1_12
series,marathi,drama,3240000,29-06-2015,2,33,11,cont_944_12_17
series,english,drama,5100000,08-09-2018,1,29,1,cont_1369_3_4
series,telugu,drama,2760000,20-09-2012,5,10,10,cont_4056_10_32
series,hindi,drama,3180000,27-08-2016,2,19,4,cont_4153
series,hindi,drama,3540000,27-02-2010,4,24,1,cont_2598_2_19
series,hindi,drama,2880000,22-03-1997,1,5,2,cont_327_1_3
series,gujarati,drama,3600000,13-01-2007,6,14,4,cont_2479_5_9
series,hindi,comedy,4620000,02-06-2010,3,19,4,cont_2185_11_1
series,hindi,drama,3600000,12-10-2001,4,19,5,cont_1116_3_1
series,gujarati,drama,3780000,07-05-2008,6,4,6,cont_2083_1_20
series,english,comedy,2520000,20-11-2010,1,1,1,cont_1310_16_16
series,hindi,drama,3180000,04-11-2011,6,27,3,cont_3939_11_6
series,hindi,drama,2640000,17-05-2016,1,21,5,cont_1020_11_21
series,marathi,comedy,3720000,04-01-2009,1,36,4,cont_127_6_10
series,punjabi,comedy,3900000,12-11-2019,2,49,12,cont_2311_8_7
series,tamil,documentary,3180000,13-09-2012,6,3,12,cont_4445_7_38
series,english,drama,3420000,17-10-2005,7,3,7,cont_1955_24_15
series,hindi,comedy,5280000,09-09-2002,8,40,3,cont_1856_5_2
series,hindi,comedy,2760000,30-03-2018,8,37,7,cont_4311_1_9
series,hindi,sci-fi,2820000,12-03-2018,8,9,21,cont_1663_1_7
series,hindi,drama,3120000,23-06-1993,2,38,1,cont_335_10_27
series,hindi,drama,3600000,20-07-2007,1,36,11,cont_578_7_16
series,bengali,horror,2520000,03-01-2013,9,3,17,cont_1065_6_33
series,hindi,drama,3480000,25-08-2007,1,3,12,cont_4838_2_12
series,hindi,action,2820000,06-08-1991,3,18,1,cont_1234_8_14
series,telugu,drama,2820000,03-01-2001,1,9,1,cont_1790_1_26
series,hindi,drama,3780000,01-09-2004,9,27,9,cont_2730_2_20
series,hindi,sci-fi,2520000,13-06-1999,9,24,5,cont_4118_8_1
series,hindi,comedy,3120000,24-09-1992,6,1,1,cont_45_5_24
series,english,drama,3720000,05-11-2019,6,3,3,cont_4813_4_16
series,hindi,drama,2880000,29-01-2007,10,15,6,cont_4944_4_39
series,hindi,drama,2700000,23-06-2000,6,11,6,cont_4802_6_1
sports,english,football,7200000,10-10-1996,0,9,1,cont_402_8_2
series,telugu,drama,4440000,28-05-2003,9,11,3,cont_2293_2_8
series,hindi,drama,2940000,23-03-1997,6,20,3,cont_1616_9_30
series,english,drama,2760000,01-12-2014,2,24,19,cont_671_4_32
series,kannada,drama,3120000,09-01-2005,3,18,7,cont_4170_9_31
series,gujarati,comedy,3480000,29-04-2020,1,3,1,cont_2755_5_36
series,malayalam,drama,5280000,01-04-2015,10,9,12,cont_4427_8_46
series,hindi,drama,5280000,27-04-2000,7,42,4,cont_2132_11_22
series,english,drama,3360000,30-08-1999,8,3,1,cont_1981_8_3
series,english,horror,2580000,31-12-2019,8,1,4,cont_336_1_4
series,tamil,drama,3720000,14-09-2003,8,19,11,cont_488_18_1
series,hindi,horror,3780000,01-12-2018,3,25,18,cont_4104_7_44
series,english,drama,3240000,03-07-2002,1,5,4,cont_3191_28_14
series,hindi,comedy,3060000,11-08-2018,10,30,4,cont_2738_1_3
series,hindi,action,2760000,27-05-2019,5,40,5,cont_2656_4_2
series,english,drama,3780000,15-05-2010,4,30,10,cont_1020_19_25
series,tamil,drama,3420000,14-11-2010,2,15,13,cont_3565_6_42
series,hindi,documentary,3180000,02-11-2009,10,15,4,cont_4013_1_32
series,hindi,drama,2940000,25-11-2009,2,4,3,cont_4838_7_18
series,english,comedy,2940000,03-02-2015,2,36,5,cont_4452_3_25
series,hindi,drama,3540000,11-11-1998,10,28,1,cont_426_18_31
sports,english,cricket,3720000,17-12-1997,0,4,1,cont_3990_12_12
series,hindi,drama,3480000,05-02-2010,3,25,3,cont_1158_34_4
series,english,drama,3420000,18-09-2013,4,19,4,cont_1327_12_27
series,hindi,drama,4440000,20-07-2009,10,24,4,cont_398_2_4
series,kannada,comedy,4440000,27-11-2000,4,3,2,cont_4122_1_2
series,hindi,sci-fi,5580000,07-12-2017,8,44,4,cont_1032_12_26
series,hindi,drama,2640000,26-01-2010,6,15,14,cont_4518_9_10
series,hindi,action,3900000,28-03-2003,6,51,5,cont_3943_4_14
series,gujarati,drama,3360000,05-10-2009,6,22,7,cont_1877_8_7
series,english,drama,3180000,25-08-2017,1,34,16,cont_593_23_2
series,telugu,action,3120000,23-02-1999,1,24,1,cont_1991_5_45
series,hindi,drama,4620000,22-06-2018,7,26,16,cont_310_17_28
series,punjabi,comedy,3480000,19-10-2019,2,47,12,cont_2163_1_30
series,telugu,drama,3120000,31-01-2001,4,42,2,cont_1158_42_2
series,hindi,drama,3240000,09-05-2019,2,13,9,cont_685_2_43
series,english,action,3300000,01-08-2001,5,25,1,cont_588_1_10
series,malayalam,comedy,3360000,17-08-2019,6,12,13,cont_3081_10_32
series,telugu,drama,3480000,04-10-2013,3,36,3,cont_620_1_2
series,hindi,drama,3780000,03-10-1993,3,18,2,cont_526_6_41
series,english,drama,3660000,09-11-2013,5,47,1,cont_2738_1_5
series,hindi,drama,3300000,02-11-2016,7,22,8,cont_4472_1_33
series,tamil,documentary,3360000,09-02-2014,4,37,13,cont_1981_6_38
series,marathi,comedy,3480000,15-10-2003,1,51,1,cont_3497_20_13
series,malayalam,comedy,4560000,11-01-2014,5,6,22,cont_1972_7_14
series,hindi,horror,2940000,21-06-2013,2,8,9,cont_3072_11_10
